COUNTY,Year,Total Dollar Damage,Total Acres Burned,Arson,Campfire,Debris Burning,Elec. Power,Equip. Use,Ltng.,Misc.,P-W-F,Rail- road,Smoking,Undet.,Vehicle,Total Fires,.25 acres or <,.26-9.99 acres,10-99 acres,100-299 acres,300-999 acres,1000-4999 acres,5000 acres or >,Population,Prec_Value,Prec_Rank,Prec_Anomaly,Prec_Mean(1901-2000),MT_Value,MT_Rank,MT_Anomaly,MT_Mean(1901-2000),AT_Value,AT_Rank,AT_Anomaly,AT_Mean(1901-2000),BUILDVALUE,AGRIVALUE,AREA,EAL_VALB,EAL_VALP,EAL_VALA,RESL_SCORE,LTNG_EALS,WFIR_RISKS
San Mateo,2020,"3,000,100","22,698",2,0,0,3,2,2,1,0,0,0,3,5,18,10,7,0,0,0,0,1,"760,725",10.95,2,-17.71,28.66,69.1,128,4,65.2,58.8,126,3.4,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2019,"100,000",77,1,1,2,3,2,0,0,0,0,0,1,2,12,6,4,2,0,0,0,0,"766,573",34.33,97,5.67,28.66,67.2,118,2.1,65.2,58,123,2.6,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2018,501,10,0,0,0,4,5,0,0,0,0,0,7,1,17,13,4,0,0,0,0,0,"768,681",22.73,38,-5.93,28.66,67.3,118,2.1,65.2,57.6,120,2.2,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2017,"1,900",42,2,0,0,6,1,2,1,0,0,0,6,2,20,11,8,1,0,0,0,0,"768,901",36.79,108,8.13,28.66,67.8,124,2.7,65.2,58.4,125,3,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2016,"20,200",20,0,2,1,3,1,0,7,0,0,2,5,2,23,17,5,1,0,0,0,0,"767,906",33.08,89,4.42,28.66,67.4,120,2.3,65.2,58.2,124,2.8,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2015,602,37,0,1,0,2,2,1,0,0,0,1,9,1,17,9,7,1,0,0,0,0,"765,055",14.07,7,-14.59,28.66,68.8,126,3.7,65.2,59.2,127,3.8,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2014,142,9,0,0,1,2,0,0,1,1,0,0,6,1,12,8,4,0,0,0,0,0,"757,204",28.55,73,-0.11,28.66,69.1,128,4,65.2,59.6,128,4.2,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2013,"1,215",13,1,1,0,4,1,1,0,0,0,0,8,3,19,9,10,0,0,0,0,0,"748,661",6.19,1,-22.47,28.66,67.5,122,2.4,65.2,57.2,111,1.8,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2012,"25,102",20,2,2,0,2,1,2,3,0,0,0,3,0,15,8,6,1,0,0,0,0,"739,224",33.17,90,4.51,28.66,66.2,97,1,65.2,56.6,101,1.2,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2011,0,6,0,0,0,2,0,5,0,0,0,0,3,0,10,4,6,0,0,0,0,0,"728,344",22.94,39,-5.72,28.66,65.2,60,0,65.2,56,80,0.6,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2010,"16,040",12,0,0,0,1,0,5,0,2,0,1,6,0,15,8,7,0,0,0,0,0,"718,517",35.46,105,6.8,28.66,64.9,48,-0.2,65.2,56.2,87,0.8,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2009,"16,040",15,1,0,1,1,0,2,0,0,0,0,7,1,13,6,7,0,0,0,0,0,"718,989",24.42,44,-4.24,28.66,66.1,95,1,65.2,56.7,105,1.3,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
San Mateo,2008,"4,852",327,0,0,1,3,0,5,0,1,0,1,9,1,21,6,14,0,0,1,0,0,"708,100",22.4,36,-6.26,28.66,66.4,104,1.3,65.2,56.5,92,1.1,55.4,155369738889,91097620,748.4279197,299059318.4,10.16462851,10026369.54,94.65000153,55.21235521,91.79128221
Santa Clara,2021,"12,750",57,12,0,1,5,2,0,2,1,0,1,7,15,46,31,14,1,0,0,0,0,"1,899,154",22.81,65,-0.3,23.11,71,119,2.4,68.6,59.4,119,2.5,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2020,"304,571,052","165,309",8,1,2,4,4,4,6,5,0,1,7,17,59,24,30,4,0,0,0,1,"1,925,225",12.47,7,-10.64,23.11,72.6,127,4,68.6,60.5,127,3.6,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2019,"456,275",612,19,1,4,3,6,0,6,1,0,0,8,8,56,25,17,13,1,0,0,0,"1,927,852",32.17,116,9.06,23.11,70,109,1.4,68.6,58.9,114,2,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2018,"435,220",529,5,0,2,3,6,0,13,0,0,0,22,5,56,31,20,3,1,1,0,0,"1,932,337",21.1,56,-2.01,23.11,71.1,121,2.6,68.6,59.5,122,2.6,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2017,"73,510",830,2,1,0,4,8,0,6,2,0,1,24,9,57,22,23,7,5,0,0,0,"1,932,510",31.53,113,8.42,23.11,71.3,124,2.8,68.6,59.8,124,2.9,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2016,"275,222","4,756",0,1,2,1,4,0,5,0,0,2,17,5,37,19,13,2,2,0,1,0,"1,928,368",29.64,103,6.53,23.11,71.2,123,2.6,68.6,59.9,125,3,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2015,"11,274",183,1,0,2,6,7,1,9,0,0,0,26,6,58,30,25,3,0,0,0,0,"1,916,285",13.73,13,-9.38,23.11,72.3,126,3.7,68.6,60.4,126,3.5,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2014,"1,551,700",269,2,3,0,3,5,0,2,1,0,3,13,5,37,21,13,2,1,0,0,0,"1,891,753",24.39,81,1.28,23.11,72.7,128,4.1,68.6,61,128,4.1,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2013,"13,560",148,0,1,1,4,4,0,5,2,0,0,17,4,38,15,20,2,1,0,0,0,"1,866,425",5.12,1,-17.99,23.11,71,119,2.5,68.6,58.9,116,2,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2012,"4,302",26,1,4,2,1,0,7,5,0,0,0,9,5,34,16,18,0,0,0,0,0,"1,837,853",25.16,85,2.05,23.11,70.3,113,1.8,68.6,58.6,111,1.7,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2011,"24,500",113,2,2,2,6,0,13,5,0,0,0,8,0,38,20,14,4,0,0,0,0,"1,812,054",19.71,45,-3.4,23.11,68.3,44,-0.2,68.6,57.2,73,0.3,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2010,"5,400",69,4,0,1,7,0,12,0,0,0,1,11,1,37,12,22,3,0,0,0,0,"1,781,686",30.07,108,6.96,23.11,68.3,44,-0.3,68.6,57.5,83,0.6,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2009,"5,400",37,2,0,5,4,0,13,0,0,0,0,16,0,40,20,19,0,0,0,1,0,"1,784,642",21.46,58,-1.65,23.11,69.8,103,1.2,68.6,58.4,104,1.5,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Clara,2008,"58,100","5,063",4,0,3,2,0,23,0,2,0,2,17,0,53,16,35,0,0,1,1,0,"1,755,849",18.49,37,-4.62,23.11,70.2,112,1.6,68.6,58.3,103,1.4,56.9,381586715902,355778162,1317.220542,885264348.2,28.6826743,1183272.523,68.94000244,10.23166023,96.91377665
Santa Cruz,2021,"39,850",246,9,5,5,16,1,2,7,2,0,0,8,5,60,43,12,4,1,0,0,0,"263,445",33.92,76,0.87,33.05,69.8,120,2.6,67.2,58.1,118,2.5,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2020,"2,000,100","62,296",7,5,3,5,3,5,6,0,0,0,6,5,45,28,14,1,1,0,0,1,"271,326",14.51,4,-18.54,33.05,71.7,127,4.5,67.2,59.3,126,3.7,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2019,"16,406",18,0,4,1,9,3,0,8,0,0,0,5,4,34,26,7,1,0,0,0,0,"273,213",46.24,115,13.19,33.05,69.7,119,2.5,67.2,58.6,123,2.9,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2018,"1,017,500",23,5,3,2,8,7,0,9,1,0,3,11,4,53,40,13,0,0,0,0,0,"273,841",27.33,43,-5.72,33.05,70.4,123,3.2,67.2,58.4,121,2.7,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2017,"1,142,615",401,2,1,5,5,2,2,7,0,0,0,11,2,37,26,10,0,0,1,0,0,"274,856",47.63,118,14.58,33.05,70.4,123,3.2,67.2,58.9,125,3.3,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2016,"8,603",15,2,3,1,8,2,0,3,0,0,0,11,2,32,29,3,0,0,0,0,0,"274,396",40.44,100,7.39,33.05,70,121,2.8,67.2,58.9,125,3.2,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2015,"10,007",10,7,2,2,8,4,0,6,0,0,1,13,3,46,40,6,0,0,0,0,0,"273,503",17.02,8,-16.03,33.05,72.4,128,5.2,67.2,60.1,127,4.4,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2014,"4,960",15,11,7,11,8,2,0,5,1,0,2,13,2,62,50,12,0,0,0,0,0,"270,861",33.51,71,0.46,33.05,71.7,127,4.6,67.2,60.2,128,4.5,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2013,"749,518",45,11,11,9,7,4,0,10,4,1,4,21,7,89,68,20,1,0,0,0,0,"268,816",6.07,1,-26.98,33.05,70.7,124,3.5,67.2,58,116,2.3,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2012,"69,670",122,0,5,9,1,1,10,7,3,0,0,5,2,43,28,14,0,1,0,0,0,"266,340",36.02,83,2.97,33.05,69,115,1.8,67.2,57.4,110,1.7,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2011,"13,426",20,0,2,6,5,0,27,9,0,0,0,11,0,60,41,19,0,0,0,0,0,"264,858",28.46,51,-4.59,33.05,66.9,47,-0.3,67.2,56.2,79,0.5,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2010,"200,951",22,5,0,3,4,0,16,0,4,0,0,13,1,46,25,21,0,0,0,0,0,"262,350",42.26,103,9.21,33.05,66.7,30,-0.5,67.2,56.4,84,0.7,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2009,"200,951",46,2,2,7,3,0,20,0,1,0,1,21,0,57,21,34,0,0,1,0,1,"256,218",28.33,49,-4.72,33.05,68,95,0.9,67.2,57,104,1.3,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Santa Cruz,2008,"50,041,520","1,320",5,1,9,7,0,30,0,2,0,2,28,1,85,29,52,1,1,2,0,0,"252,929",27.31,42,-5.74,33.05,68.5,106,1.3,67.2,56.8,96,1.1,55.7,54953659279,695690352,613.2897475,123849813.2,3.510950368,3745415.114,72.05999756,53.05662806,97.6773783
Shasta,2021,"31,358,970","10,174",52,7,26,13,24,9,11,4,0,7,7,15,175,88,76,8,1,1,0,1,"181,871",33.31,31,-8.63,41.94,70.4,124,3.8,66.6,57.2,125,2.9,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2020,"50,761,750","54,878",29,8,47,16,18,6,11,2,0,8,13,23,181,62,108,7,2,1,0,1,"182,537",23.3,5,-18.64,41.94,70.7,126,4,66.6,57.4,126,3,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2019,"4,686,340","1,029",23,11,25,5,8,29,7,2,0,4,14,11,139,70,61,6,1,1,0,0,"180,080",54.84,112,12.9,41.94,67.5,88,0.9,66.6,55.3,100,0.9,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2018,"2,001,632,823","234,649",25,6,11,14,19,6,48,2,0,5,37,21,194,123,59,6,1,2,2,1,"179,709",34.13,33,-7.81,41.94,69.8,122,3.1,66.6,56.6,122,2.3,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2017,"3,133,700","1,626",21,2,17,14,11,14,26,6,0,3,22,14,150,89,51,6,3,1,0,0,"179,384",52.95,109,11.01,41.94,69.1,114,2.5,66.6,56.6,122,2.3,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2016,"215,711",480,13,5,24,7,6,9,14,2,0,3,22,9,114,64,44,5,0,1,0,0,"178,571",57.21,115,15.27,41.94,68.5,107,1.9,66.6,56.3,119,2,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2015,"817,321",768,35,5,23,6,13,27,13,5,0,2,31,10,170,106,53,9,2,0,0,0,"178,314",27.65,16,-14.29,41.94,71,128,4.4,66.6,58,128,3.7,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2014,"2,277,210","12,918",15,6,38,4,15,17,15,4,0,6,24,20,164,86,73,4,0,0,0,1,"178,844",44.52,82,2.58,41.94,70.8,127,4.2,66.6,57.9,127,3.6,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2013,"5,501,893","8,693",41,3,38,14,11,13,22,6,0,4,45,23,220,80,130,8,1,0,0,1,"178,397",14.77,1,-27.17,41.94,69.9,123,3.2,66.6,56.2,116,1.9,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2012,"84,700","2,134",13,7,24,21,15,22,14,3,0,2,42,8,171,49,112,5,4,0,1,0,"177,875",50.76,103,8.82,41.94,68.3,104,1.6,66.6,55.3,100,1,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2011,"33,600",347,12,1,27,11,18,51,4,1,0,3,29,1,158,76,74,8,0,0,0,0,"177,588",35.57,43,-6.37,41.94,66.4,49,-0.2,66.6,53.8,28,-0.5,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2010,"101,950",413,5,3,19,15,1,26,0,1,0,1,38,0,109,36,67,5,1,0,0,0,"177,221",54.83,111,12.89,41.94,65.8,25,-0.9,66.6,53.9,33,-0.4,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2009,"101,950",109,2,1,16,8,41,45,2,0,0,3,31,3,152,33,108,6,1,1,1,2,"181,099",35.51,40,-6.43,41.94,68.6,107,1.9,66.6,55.4,102,1,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Shasta,2008,"10,005,601","64,418",6,0,36,20,87,77,0,0,0,2,45,3,276,41,192,23,5,3,10,2,"180,515",29.17,19,-12.77,41.94,68.8,112,2.1,66.6,55.3,100,1,54.3,37289178928,71373021,3886.236721,64048212.56,1.341815605,2349493.199,50.95000076,63.8996139,99.14094814
Sierra,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,213",44.67,70,-1.08,45.75,62.1,124,3,59,49.2,124,2.8,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,232",24.33,3,-21.42,45.75,62.6,126,3.6,59,49.3,125,2.9,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,005",60.82,113,15.07,45.75,58.7,47,-0.3,59,46.8,77,0.4,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,997",39.27,49,-6.48,45.75,61.8,121,2.7,59,48.7,123,2.3,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,002",80.2,127,34.45,45.75,61,108,2,59,48.7,123,2.3,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,951",60.57,109,14.82,45.75,61.1,113,2,59,48.6,121,2.2,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2,985",31.09,16,-14.66,45.75,62.6,126,3.6,59,49.7,126,3.3,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,972",41.88,58,-3.87,45.75,62.7,127,3.7,59,50,128,3.6,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2013,0,4,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,"3,028",13.57,1,-32.18,45.75,61.4,118,2.3,59,47.8,106,1.4,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2012,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,"3,067",54.97,98,9.22,45.75,61.1,113,2.1,59,48.2,116,1.8,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2011,0,14,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,1,0,0,0,0,"3,098",40.07,51,-5.68,45.75,58.3,40,-0.8,59,45.9,29,-0.6,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2010,"10,000",4,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,"3,239",60.73,111,14.98,45.75,58.2,38,-0.9,59,46.3,49,-0.1,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Sierra,2009,"10,000",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,174",38.36,42,-7.39,45.75,60.4,96,1.3,59,47.6,101,1.1,46.4,1015783334,4620231,971.8775399,3241264.982,0.01890782065,70607.73956,34.75,6.113256113,92.07763283
Siskiyou,2021,"408,550",184,1,2,14,7,8,17,4,0,0,1,11,17,82,55,25,1,1,0,0,0,"43,616",29.23,24,-9.58,38.81,63,125,3.7,59.3,50.9,126,3.1,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2020,"686,650",382,0,3,9,10,7,33,4,0,1,1,23,10,101,60,35,5,0,1,0,0,"44,057",23.22,5,-15.59,38.81,63.3,126,4,59.3,50.9,126,3,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2019,"211,500",138,5,1,25,9,8,58,7,0,0,1,12,6,132,85,45,2,0,0,0,0,"43,539",39.49,79,0.68,38.81,60.4,92,1.1,59.3,49,99,1.1,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2018,"5,903,209","38,637",5,3,20,1,6,28,58,0,2,3,10,7,143,101,31,8,2,0,0,1,"43,550",26.23,13,-12.58,38.81,62.5,121,3.2,59.3,50.3,121,2.5,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2017,"146,800",967,6,3,26,5,18,40,55,2,0,0,30,8,193,140,45,6,1,1,0,0,"43,622",43.62,92,4.81,38.81,61.4,106,2.2,59.3,50,118,2.2,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2016,"295,712",844,3,8,20,10,5,21,59,1,1,3,22,7,160,137,18,4,0,1,0,0,"43,376",48.93,112,10.12,38.81,61.5,111,2.2,59.3,50.1,120,2.3,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2015,"68,906",515,4,5,20,5,7,48,63,1,0,0,26,2,181,151,25,4,0,1,0,0,"43,254",32.34,36,-6.47,38.81,64,128,4.7,59.3,51.9,128,4.1,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2014,"397,400",292,5,5,8,5,2,47,62,0,1,2,18,5,160,144,14,1,1,0,0,0,"43,338",36.62,62,-2.19,38.81,63.8,127,4.5,59.3,51.8,127,4,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2013,"2,600",134,2,3,18,4,7,56,38,2,0,2,7,2,141,119,20,2,0,0,0,0,"43,532",16.12,1,-22.69,38.81,62.7,122,3.4,59.3,49.8,115,2,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2012,"11,415",592,3,3,32,4,4,22,1,1,0,2,23,3,98,63,29,3,3,0,0,0,"44,079",45.16,101,6.35,38.81,61.5,111,2.2,59.3,49.3,105,1.5,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2011,"291,402",105,1,0,13,4,8,20,0,1,0,0,5,4,56,34,18,4,0,0,0,0,"44,615",31.04,30,-7.77,38.81,59.3,58,0,59.3,47.6,44,-0.3,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2010,"7,050",61,2,0,9,5,12,12,0,2,0,1,12,2,57,37,18,2,0,0,0,0,"44,900",46.73,105,7.92,38.81,59.3,58,0,59.3,48.2,73,0.3,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2009,"7,050",57,2,1,19,5,44,32,0,0,0,2,17,0,122,79,40,2,1,0,0,0,"44,634",26.98,15,-11.83,38.81,61.5,111,2.2,59.3,49.1,101,1.3,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Siskiyou,2008,"16,200",235,7,1,17,4,12,26,0,0,0,5,15,0,87,50,31,6,0,0,0,0,"44,535",28.57,21,-10.24,38.81,61.1,102,1.8,59.3,48.7,93,0.8,47.8,11615450357,220724713,6412.022388,17186243.94,0.1578928399,15161692.45,40.16999817,28.05662806,98.05917913
Solano,2021,0,93,1,0,3,2,5,0,1,0,0,1,2,2,17,9,6,2,0,0,0,0,"448,820",18.48,62,-1.31,19.79,74.9,122,2.7,72.2,62,122,2.2,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
Solano,2020,"224,590,500","22,648",3,0,3,3,3,1,1,0,0,0,2,5,21,3,13,2,1,0,1,1,"452,095",6.51,2,-13.28,19.79,76.4,128,4.2,72.2,63.2,127,3.4,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
Solano,2019,"8,601",290,0,0,4,4,2,0,1,1,0,0,6,0,18,7,8,2,1,0,0,0,"447,643",28.79,117,9,19.79,73.6,101,1.5,72.2,61.7,117,1.9,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
Solano,2018,"803,800","2,277",0,0,1,1,4,0,3,0,0,0,2,2,13,4,7,0,1,0,1,0,"445,725",17.34,50,-2.45,19.79,74.5,120,2.3,72.2,61.6,115,1.9,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
Solano,2017,"1,501,000",227,0,0,0,1,5,0,1,0,0,0,6,0,13,0,8,5,0,0,0,0,"443,511",30.57,118,10.78,19.79,74.5,120,2.3,72.2,62.2,123,2.4,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
Solano,2016,"3,103",73,0,0,0,2,4,0,0,0,0,0,3,2,11,4,5,2,0,0,0,0,"438,858",22.86,89,3.07,19.79,74.2,114,2.1,72.2,61.9,120,2.2,59.7,82196194897,340150489,915.3873452,125735044.6,3.341943684,42876029.87,84.47000122,74.0990991,88.06872415
